"time","sensitivityMean","sensitivityMedian","sensitivityL","sensitivityQL","sensitivityQH","sensitivityH","N","S","RBD","LFA","Direct","Neutralization","testName"
8.8,0.79549187750829,0.805356274998956,0.61586774079249,0.753674564859172,0.84893823994266,0.916756679085272,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
8.9,0.793830135814615,0.803889846385545,0.611466264662959,0.751422958328288,0.84816754235336,0.916686130343148,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
9,0.792159146126552,0.802522937026907,0.606500591195766,0.74909563046145,0.847370555154589,0.916740833314569,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
9.1,0.790478987910508,0.80118702485175,0.601888573364324,0.746884250378922,0.846458648702578,0.916833612870935,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
9.2,0.788789742902199,0.799666200692702,0.597346765843327,0.744596348464692,0.845733591440099,0.916911164664227,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
9.3,0.787091495073444,0.798173587902244,0.593057247239559,0.742236573261727,0.844928362523343,0.916945305797654,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
9.4,0.785384330597403,0.796651782959528,0.588231840809453,0.739720111255789,0.844209253217467,0.916954164008823,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
9.5,0.783668337812312,0.795056542355357,0.583264550962257,0.737230018652501,0.843413579826966,0.917151029136887,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
9.6,0.781943607183765,0.793562772661733,0.578616189040577,0.734811452409327,0.842625788708796,0.917376212108369,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
9.7,0.780210231265615,0.792128052690592,0.574083191794813,0.732459949920718,0.841792153709245,0.917415370188537,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
9.8,0.778468304659516,0.790495031108934,0.569195576765578,0.729952417892706,0.8410031884947,0.917454511379415,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
9.9,0.776717923973209,0.788900282700658,0.564279495167199,0.727360160492265,0.84012699350207,0.917628406774132,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
10,0.774959187777564,0.787314713686144,0.558974091350033,0.72495508016278,0.839323560231736,0.917782709289906,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
10.1,0.773192196562479,0.785642546631054,0.55403148735808,0.722548811501769,0.838451455493566,0.917610522473076,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
10.2,0.771417052691662,0.784070107611344,0.549840470614614,0.720134677654372,0.837574731694513,0.917644599425228,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
10.3,0.769633860356388,0.782561045767061,0.545273042160109,0.71751619528709,0.836715275401658,0.917690293724463,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
10.4,0.767842725528264,0.780879717224125,0.540507552053099,0.71501645000654,0.835909026309918,0.917789168234985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
10.5,0.766043755911083,0.779148091548396,0.535134971360276,0.712525762621277,0.835146683142086,0.917853724812686,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
10.6,0.764237060891829,0.777443695857838,0.530360579965065,0.710018671549818,0.83431505850535,0.917939294057393,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
10.7,0.762422751490884,0.775815207220482,0.52586815524391,0.707404107269366,0.833509767304796,0.917979386354728,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
10.8,0.760600940311506,0.774185489725639,0.521162626636491,0.704765842378815,0.832772039282588,0.918092214857018,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
10.9,0.758771741488645,0.772541898521342,0.516051294531622,0.702053490342903,0.831954943960815,0.918247364446197,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
11,0.756935270637152,0.770859063381528,0.511143071056692,0.6994556709574,0.831067027770085,0.918346764646145,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
11.1,0.755091644799446,0.769261734729468,0.50585064941064,0.696748427897417,0.830266619597346,0.918445866727207,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
11.2,0.7532409823927,0.767641110806678,0.501301281144641,0.694284063471672,0.829466768643783,0.918582856540522,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
11.3,0.751383403155609,0.766101589999712,0.496695171309104,0.691417259907708,0.828623841192797,0.918639229037957,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
11.4,0.749519028094796,0.764518300737252,0.491595973606571,0.688636441086791,0.827911989336289,0.918835465958155,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
11.5,0.747647979430921,0.762821544661986,0.486922222287475,0.685998048832821,0.826994057495293,0.919011066321775,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
11.6,0.745770380544545,0.761133271392659,0.482036139255291,0.683354042190401,0.826015053208413,0.919117664299682,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
11.7,0.743886355921817,0.759410849384356,0.477202656019979,0.680645029374395,0.82511369826059,0.919281700333213,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
11.8,0.741996031100025,0.757687654793338,0.472666025158411,0.67785092596008,0.824283860906981,0.919294263246877,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
11.9,0.740099532613086,0.755962011018221,0.467794407633523,0.675108172964824,0.823391721351643,0.919331323412398,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
12,0.738196987937011,0.754201721836856,0.463179581875772,0.672377676233572,0.822539628484788,0.919456210748844,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
12.1,0.736288525435417,0.752502410010565,0.458202659794296,0.669725093202802,0.821588166090512,0.919716642992503,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
12.2,0.734374274305117,0.750664451055108,0.45312287662039,0.666985632151073,0.820621218772642,0.919807236481035,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
12.3,0.732454364521857,0.748905122900134,0.448665597875535,0.664053114453375,0.819706681584433,0.919963817753253,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
12.4,0.730528926786242,0.747137889832734,0.443648047032477,0.661304069233662,0.818870992442113,0.920052696424072,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
12.5,0.728598092469894,0.745407474784416,0.439254296269253,0.658469972647924,0.818114273010005,0.920083161298681,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
12.6,0.726661993561895,0.743633237171845,0.434502338180465,0.655674633571282,0.817172724707334,0.920112305283221,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
12.7,0.724720762615562,0.741831516653769,0.429421461479644,0.652959573375537,0.816352337667966,0.920220326810586,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
12.8,0.722774532695588,0.740015308074209,0.424496659804613,0.650002362979842,0.815426188959636,0.920283401516092,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
12.9,0.720823437325594,0.738066523549055,0.419981221385889,0.647106693793399,0.814448772946411,0.920389864927796,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
13,0.718867610436141,0.736278567102996,0.415230109480028,0.644446159552254,0.813532243948018,0.920499454271336,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
13.1,0.716907186313224,0.734456077837617,0.409733535883637,0.641532742319076,0.812596948792176,0.920607828581668,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
13.2,0.714942299547299,0.732544311166679,0.405003948368067,0.638623836639844,0.811640290630211,0.920715587583493,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
13.3,0.712973084982872,0.7306676888431,0.40029956536044,0.635510573767233,0.810671041464602,0.920836951204134,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
13.4,0.710999677668678,0.728831222770594,0.395248599762491,0.632689350054598,0.80971922281673,0.920931060556172,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
13.5,0.709022212808492,0.726923043183379,0.390730659233296,0.629671919629241,0.808615206687529,0.921011845645701,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
13.6,0.707040825712597,0.725021003852564,0.386248814334022,0.626656772893299,0.80758050679021,0.92119466257945,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
13.7,0.705055651749935,0.723161445218025,0.381780882019935,0.623644018877713,0.806698427679926,0.921471671480032,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
13.8,0.703066826300969,0.721275912409521,0.377081782413458,0.620622098893338,0.805849343325106,0.921520805448674,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
13.9,0.701074484711281,0.719322272545622,0.372412425749645,0.617673752606922,0.804879543428926,0.921739727449664,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
14,0.699078762245937,0.717338166508749,0.367817014781688,0.614916693315246,0.803881343270821,0.921896465938048,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA
0.5,0.915438885720947,0.91610053567148,0.887864978520153,0.907337078164281,0.924351277454879,0.938740337360134,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
0.6,0.917825022296121,0.918463565242894,0.890812198575736,0.909949267577407,0.926520084638718,0.940491765925836,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
0.7,0.920146720747844,0.920787371704383,0.893532667046973,0.912443054796195,0.928708235566266,0.942314816001951,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
0.8,0.922405417126686,0.923052178092833,0.89632035114239,0.914884009592066,0.930795577757579,0.94400834485439,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
0.9,0.924602538436227,0.925231831238821,0.898918844939937,0.917266263144425,0.932825263993701,0.945825556764872,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
1,0.926739500856272,0.927337715121369,0.901548236880969,0.919545306099355,0.934884431574174,0.947564263446566,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
1.1,0.928817708115764,0.929418699457216,0.904234415349134,0.921695073073996,0.936857908616507,0.949215829172894,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
1.2,0.930838550009147,0.931427603126593,0.90668526191641,0.923795226478118,0.93876733736255,0.95075323300718,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
1.3,0.932803401049834,0.933435105949843,0.908881685372953,0.925896937580883,0.940652182592711,0.952387353064527,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
1.4,0.934713619254316,0.935351912019999,0.911036627401615,0.92795344534868,0.942450455629524,0.953983702561615,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
1.5,0.936570545050433,0.937233508076486,0.913027707519342,0.929918055524628,0.944227477194407,0.955572907741256,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
1.6,0.938375500303345,0.939033857234604,0.914970628227265,0.93183545839769,0.945962303149081,0.957134553431252,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
1.7,0.940129787452772,0.940815218408051,0.916899363006373,0.933669006028119,0.947661723495206,0.958644474473966,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
1.8,0.941834688755205,0.94254149947559,0.918760493093944,0.935419292102662,0.949332224521032,0.96017652220346,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
1.9,0.943491465624869,0.944246038775558,0.920366878940911,0.937143074946043,0.950938989873652,0.961660906162377,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
2,0.945101358067386,0.945856688440636,0.922076415685107,0.938787403097698,0.952490718291806,0.963093372353953,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
2.1,0.946665584200258,0.947435388517487,0.923656995786081,0.940399394265789,0.954008941382159,0.964549834958816,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
2.2,0.948185339854463,0.948976870475672,0.925253183056954,0.942030765189614,0.955466074018267,0.965857093180614,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
2.3,0.949661798251653,0.950483058394143,0.92653340926665,0.943579814470872,0.956911560072079,0.967132768765019,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
2.4,0.951096109751659,0.951939359550788,0.9281034736302,0.945089246498349,0.95831835728594,0.968400914511143,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
2.5,0.952489401665227,0.953393020427733,0.929574100981279,0.946540353102842,0.959663318262748,0.96962018227096,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
2.6,0.953842778127103,0.954772007067967,0.931216250703082,0.947980977993345,0.960941744725709,0.970760130563584,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
2.7,0.955157320024842,0.956129677005148,0.932472054905527,0.949347649514659,0.96218972337961,0.971916158219391,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
2.8,0.956434084978912,0.957439540229347,0.933719979789921,0.950714723589381,0.963403460428822,0.973045053009921,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
2.9,0.957674107369898,0.958726137762843,0.935144646010433,0.952027371641161,0.964600737516198,0.974123901171494,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
3,0.958878398408828,0.959956749898908,0.936469147254071,0.953273902282812,0.965778082048274,0.975105610346994,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
3.1,0.960047946246861,0.961154517776071,0.937722594989399,0.95450618380293,0.966899131959248,0.976078276755487,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
3.2,0.961183716120782,0.962317610467743,0.938830340554945,0.955707459950606,0.9679928576492,0.977036010244804,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
3.3,0.962286650530959,0.96344489431383,0.939836181574289,0.956880292549779,0.969046016298869,0.977955597609015,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
3.4,0.963357669448621,0.964540338329896,0.94098409749131,0.958010834614751,0.970066032042926,0.978851706782006,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
3.5,0.964397670549504,0.965617163267305,0.942168732516665,0.95909634669849,0.971064238417609,0.97970266191671,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
3.6,0.965407529471098,0.966659422592275,0.943190911816009,0.960163826248728,0.972023552350017,0.980567525439351,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
3.7,0.966388100090904,0.967663417152865,0.944206542824402,0.961190499914954,0.972951332237841,0.981388598860824,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
3.8,0.967340214823305,0.968627802549252,0.945296151648229,0.962197050320319,0.973844485320508,0.982133763560506,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
3.9,0.968264684932774,0.969559543264217,0.946313580359566,0.96319281911203,0.974731157197782,0.982859282737459,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
4,0.969162300861347,0.970489274185961,0.947304305952173,0.964144728109112,0.975572628231033,0.98351696523743,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
4.1,0.970033832568409,0.971358456475645,0.948206337460116,0.965075830634608,0.976383503096942,0.984212323267006,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
4.2,0.970880029880989,0.972209189999494,0.94914020416536,0.965978815226282,0.977174522548061,0.984859929357907,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
4.3,0.971701622852894,0.973035898042225,0.950049646449742,0.966873751932352,0.977943232038783,0.985495328132669,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
4.4,0.972499322131148,0.973849120851152,0.950899676889703,0.967756443475012,0.978692527322559,0.986092097637574,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
4.5,0.973273819328308,0.974630117660129,0.951839627456466,0.968602744053664,0.979416904392936,0.98665910935302,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
4.6,0.974025787399347,0.975393429677511,0.952601914489349,0.969391701285256,0.98010583512933,0.987223177707023,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
4.7,0.974755881021909,0.976144609532025,0.953474405443668,0.970213634082904,0.980782657376429,0.987770937718766,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
4.8,0.975464736978827,0.976863688757376,0.954466094547418,0.970971203144788,0.981433411520165,0.988307253821405,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
4.9,0.97615297454191,0.977559337394271,0.95527702185974,0.971726236713016,0.982080889045967,0.988802044982552,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
5,0.976821195856054,0.978227168584355,0.956046492130388,0.972459908818095,0.982704840237486,0.989279644110517,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
5.1,0.977469986322867,0.978890023387596,0.956789605025317,0.973180123161193,0.983285418142198,0.989755005654302,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
5.2,0.978099914983038,0.979534741150074,0.957597366538755,0.973885208992685,0.983845615630808,0.990211541077004,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
5.3,0.978711534896751,0.980158307282527,0.958418653547731,0.974562788005779,0.984404471900691,0.990628341482434,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
5.4,0.979305383521547,0.980750453399541,0.959151582252088,0.975235577374925,0.984933833975346,0.991023538526201,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
5.5,0.979881983087051,0.981329923031155,0.959954479142729,0.97587038671388,0.985446443240779,0.991403106870815,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
5.6,0.980441840966085,0.981895251874467,0.960678998312171,0.97650162229143,0.985941867282691,0.991771308139912,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
5.7,0.980985450041706,0.982432211903757,0.961446534046731,0.977117041891222,0.986433475118497,0.992133265667503,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
5.8,0.981513289069786,0.982958930137207,0.962125433437269,0.977755288769019,0.986903470758311,0.992462814542238,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
5.9,0.982025823036772,0.983472226808449,0.962739440137213,0.978358862713922,0.987362007905927,0.992768524961523,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
6,0.982523503512332,0.983983520037025,0.963345786470675,0.978934289059972,0.987805872523104,0.993066840318412,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
6.1,0.983006768996612,0.984468740055035,0.963962805965442,0.979481244718824,0.988231707503726,0.993365840626781,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
6.2,0.983476045261879,0.98494632472903,0.964659408961302,0.980029743393515,0.988636469155961,0.993637964245798,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
6.3,0.983931745688351,0.985402526760867,0.965225324713561,0.98057128555891,0.989030777422492,0.993898447761904,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
6.4,0.98437427159405,0.985843134046833,0.965899498575472,0.981087580165547,0.989415068824541,0.994167570816431,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
6.5,0.984804012558548,0.986281879962375,0.966590140869828,0.981583841416547,0.989784253216536,0.994422353171993,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
6.6,0.985221346740478,0.986700363322467,0.967121122143623,0.982065316028495,0.990141549841374,0.99465310078346,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
6.7,0.985626641188749,0.987106691395597,0.967616070868805,0.982544825446304,0.990477942325461,0.994886614618233,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
6.8,0.986020252147378,0.987501390151287,0.968212318706301,0.983004342039883,0.990806979570749,0.995110588655858,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
6.9,0.986402525353908,0.987879558772154,0.968713429740658,0.98345421290529,0.991125542067563,0.995322004353489,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7,0.986773796331382,0.988250472256038,0.969273424758092,0.98388636652684,0.991432922451348,0.995521917440754,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7.1,0.987134390673864,0.988607738714338,0.96978400443868,0.984302620914751,0.99173255438812,0.995718705940752,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7.2,0.987484624325512,0.98895038805411,0.970345205775831,0.984721766350699,0.992013035960707,0.995908682752689,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7.3,0.98782480385322,0.989289250750846,0.970913242537215,0.985131630969,0.992282974316182,0.996088150440136,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7.4,0.988155226712866,0.989617717766122,0.971470523188863,0.985517793782399,0.992547701779042,0.996260956301714,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7.5,0.988476181509202,0.989933406154793,0.971959182062011,0.98589419527121,0.992808253232098,0.996427762328831,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7.6,0.988787948249446,0.99024349764233,0.972424206867938,0.986274476282083,0.993063739589123,0.996576839319068,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7.7,0.989090798590624,0.990544046548931,0.972909391984182,0.986634953067402,0.993300713897284,0.996726354684071,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7.8,0.989384996080746,0.990838392060317,0.973392905016077,0.986972116166663,0.99353063870329,0.996870544861829,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
7.9,0.989670796393884,0.99111225097797,0.973855830668393,0.987305452201735,0.993751883419135,0.997004048491664,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
8,0.989948447559229,0.991385035627889,0.974284409832534,0.987644936824946,0.993968408345337,0.997133520560147,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
8.1,0.990218190184223,0.991652034855602,0.974747494934467,0.987963853234145,0.994183525199784,0.997263061183662,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
8.2,0.990480257671856,0.991909469564061,0.975172851826666,0.988292694623267,0.994386345522141,0.997388175227135,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
8.3,0.990734876432218,0.992153787327795,0.975644548230266,0.988603081848576,0.994579859307147,0.997508569368195,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
8.4,0.99098226608841,0.992395681056328,0.976035102309918,0.988908955666161,0.994767520189062,0.997615947824649,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
8.5,0.991222639676915,0.992628566288496,0.976411619393846,0.989205790773679,0.99494679767409,0.997719252560428,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
8.6,0.991456203842532,0.992849992762782,0.976867335480121,0.989484012003681,0.995125678265737,0.997820659794251,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
8.7,0.991683159027982,0.993068746870091,0.977262766187997,0.98976457215007,0.995293376166828,0.997917007019878,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
8.8,0.991903699658285,0.993278859042571,0.977647701856758,0.990039064860599,0.995460088118763,0.998008286240356,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
8.9,0.992118014320028,0.99348485894361,0.97797196129107,0.990297752396353,0.995616122749013,0.998097937189911,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
9,0.992326285935629,0.993686695172377,0.978333233777848,0.990561739374172,0.995769146028146,0.99817935122902,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA
